ev_id,origin_time,eq_latitude,eq_longitude,magnitude,v_ij
texnet2024eugx,2024-03-09 00:19:30.198000,31.66971,-104.19395,2.16,1.5292273173147748
texnet2024eugz,2024-03-09 00:21:32.439000,31.66999,-104.19245,2.03,1.9043828289332545
texnet2024euif,2024-03-09 00:58:21.533999,31.66837,-104.1916,1.75,1.4219489236221197
texnet2024euiq,2024-03-09 01:12:36.106000,31.66948,-104.19188,2.21,1.8108199018398015
texnet2024eukg,2024-03-09 02:02:33.326999,31.62783,-104.37227,2.46,1.8647309671098027
texnet2024eusl,2024-03-09 06:10:44.930999,31.63635,-104.20736,1.65,1.2938612304578574
texnet2024euxa,2024-03-09 08:29:12.028000,31.56969,-104.17744,1.74,1.6782867985005052
texnet2024evaj,2024-03-09 10:11:33.975000,31.62746,-104.37047,1.94,1.7132613066673923
texnet2024evlb,2024-03-09 15:35:16.291000,31.75337,-104.19666,1.63,1.7831986190696352
texnet2024evrj,2024-03-09 18:45:49.648000,31.62201,-104.1857,2.43,1.5144499120551345
texnet2024evyk,2024-03-09 22:20:02.835000,31.55916,-104.19525,1.82,1.6496816853693927
texnet2024exww,2024-03-10 23:49:15.853999,31.6315,-104.20243,1.49,1.2569265746608138
texnet2024exze,2024-03-11 00:59:07.706000,31.60938,-104.10053,1.62,1.722306822590941
texnet2024eycs,2024-03-11 02:46:24.422999,31.61105,-104.10173,1.7,1.6790194038857449
texnet2024ezxu,2024-03-12 02:33:49.404000,31.67035,-104.19199,1.83,1.735108432771415
texnet2024fabn,2024-03-12 04:26:50.438000,31.67024,-104.19336,1.68,1.7824505123950853
texnet2024faix,2024-03-12 08:09:44.012999,31.64195,-104.20643,1.86,1.6613222288658545
texnet2024fbmz,2024-03-12 23:22:20.855000,31.63378,-104.20774,1.81,1.7127872350155595
texnet2024fcda,2024-03-13 07:28:02.335999,31.66807,-104.18444,1.9,1.5698859753838121
texnet2024fegp,2024-03-14 11:33:17.410000,31.66874,-104.20242,1.87,1.4606362781494455
texnet2024femf,2024-03-14 14:21:44.396999,31.61907,-104.35485,1.62,1.747516079452725
texnet2024feod,2024-03-14 15:20:07.748999,31.64369,-104.1984,1.47,1.7363026181268615
texnet2024fglz,2024-03-15 16:33:02.898000,31.61305,-104.10236,2.09,1.6789426586317073
texnet2024fgmo,2024-03-15 16:50:50.177999,31.68807,-104.30389,1.66,1.5798216566701242
texnet2024fgpa,2024-03-15 18:04:58.527999,31.71981,-104.29274,1.84,2.2709152154496453
texnet2024fhfi,2024-03-16 02:20:11.349000,31.62556,-104.37093,2.44,1.8165211452265624
texnet2024fhub,2024-03-16 09:48:28.263000,31.70256,-104.16955,1.8,1.4588128766656854
texnet2024fiat,2024-03-16 13:07:01.542000,31.72168,-104.28926,2.13,1.8408560121398392
texnet2024firf,2024-03-16 21:27:56.557999,31.6599,-104.33051,1.56,1.703098123711002
texnet2024flzv,2024-03-18 17:13:39.154000,31.65129,-104.31912,1.89,1.6888269198631578
texnet2024fmpf,2024-03-19 00:59:24.603000,31.6511,-104.32107,1.94,1.9528604031585037
texnet2024fnur,2024-03-19 16:53:29.483000,31.65123,-104.32107,1.62,1.6866357916043138
texnet2024fota,2024-03-20 05:11:33.759999,31.65102,-104.31877,1.5,1.6783080898611857
texnet2024foun,2024-03-20 05:54:40.337000,31.5826,-104.19805,2.05,1.8371422972122786
texnet2024fqkb,2024-03-21 02:55:09.503000,31.56001,-104.19845,1.62,1.6574982484876377
texnet2024fqok,2024-03-21 05:07:53.246999,31.64747,-104.26988,1.51,2.0963333146620604
texnet2024frel,2024-03-21 13:14:43.875999,31.6352,-104.20634,1.52,1.533835155901131
texnet2024frov,2024-03-21 18:29:29.278999,31.62384,-104.36805,1.79,1.9269753746520604
texnet2024frrm,2024-03-21 19:49:19.108000,31.67323,-104.20107,1.93,1.6114921116637397
texnet2024frso,2024-03-21 20:22:09.801999,31.6235,-104.36693,2.44,1.7852171829098782
texnet2024fruo,2024-03-21 21:22:02.884999,31.62269,-104.36673,1.81,1.5037057718124303
texnet2024frvo,2024-03-21 21:52:25.178999,31.67334,-104.20184,1.82,1.7425613184003341
texnet2024frwm,2024-03-21 22:20:24.702000,31.67265,-104.20081,1.8,1.5886983568439923
texnet2024frwq,2024-03-21 22:25:12.147999,31.67213,-104.20049,2.18,1.545315458868912
texnet2024fseu,2024-03-22 02:32:03.056000,31.67381,-104.20039,2.05,1.606609071408581
texnet2024fuql,2024-03-23 10:43:39.906999,31.64897,-104.13107,2.0,1.2714655360341718
texnet2024fvmm,2024-03-23 21:49:54.466999,31.63511,-104.30807,2.05,1.80810352199009
texnet2024fycu,2024-03-25 08:21:06.234000,31.59296,-104.11722,1.79,1.5012905499733311
texnet2024fyeh,2024-03-25 09:06:00.560000,31.65007,-104.29125,1.66,1.8276329310575705
texnet2024fygs,2024-03-25 10:20:05.503999,31.59279,-104.11687,1.82,1.6748247024578327
texnet2024fyqj,2024-03-25 15:12:20.789999,31.65379,-104.30171,1.93,1.72079925244167
texnet2024fysy,2024-03-25 16:30:23.960000,31.6534,-104.30145,2.13,1.8744803688165053
texnet2024fzwz,2024-03-26 07:41:06.511999,31.59315,-104.11661,1.68,1.5947208051128834
texnet2024gabo,2024-03-26 09:59:43.966999,31.63081,-104.15516,2.65,1.7286042926039784
texnet2024gacs,2024-03-26 10:34:58.180999,31.65304,-104.29718,1.69,1.6617101933793688
texnet2024gadn,2024-03-26 11:00:15.217000,31.59397,-104.11701,1.56,1.610171591858448
texnet2024gawi,2024-03-26 20:29:57.567000,31.62153,-104.22522,1.61,1.0532587145207897
texnet2024gbzl,2024-03-27 11:12:12.836999,31.65258,-104.29649,1.71,1.6973617543795303
texnet2024gcae,2024-03-27 11:33:17.777000,31.65172,-104.29656,1.86,1.5816120196310866
texnet2024gcus,2024-03-27 21:57:07.469000,31.71726,-104.27481,1.66,1.6508054450662697
texnet2024geka,2024-03-28 18:48:42.658999,31.62262,-104.36569,1.71,1.725487571492683
texnet2024gekd,2024-03-28 18:52:46.567000,31.63997,-104.22839,1.61,1.6377282489244696
texnet2024genq,2024-03-28 20:38:28.157000,31.64614,-104.20717,1.97,1.646185208034591
texnet2024gfmg,2024-03-29 09:05:09.336999,31.71879,-104.27606,1.99,1.6694746059787797
texnet2024ggnn,2024-03-29 22:51:51.270000,31.67215,-104.19246,2.12,2.2655702810865135
texnet2024ggov,2024-03-29 23:31:12.938000,31.67279,-104.19218,1.67,1.5888352226107165
texnet2024ggzl,2024-03-30 04:52:33.960000,31.65173,-104.29444,1.92,1.6195060629018385
texnet2024ghfd,2024-03-30 07:44:55.258000,31.657,-104.28458,1.74,1.671953942697637
texnet2024ghfm,2024-03-30 07:55:43.250000,31.65326,-104.29152,1.66,1.5299214423140308
texnet2024gjac,2024-03-31 07:28:55.152999,31.62088,-104.34338,1.61,1.6002063264666357
texnet2024gkyv,2024-04-01 09:07:06.368000,31.64902,-104.29065,1.67,1.6127869518043068
texnet2024gmjp,2024-04-02 03:42:02.705000,31.65349,-104.29192,1.86,1.6453455917146063
texnet2024gqkl,2024-04-04 08:39:55.304000,31.75478,-104.19907,1.72,4.931763643527343
texnet2024gshg,2024-04-05 09:19:14.266000,31.67007,-104.19535,1.68,1.6925799466372056
texnet2024gukx,2024-04-06 13:26:40.716999,31.7059,-104.18092,1.94,1.6836154053756893
texnet2024gulc,2024-04-06 13:32:41.198000,31.73539,-104.24405,2.43,1.608000973729013
texnet2024gyfo,2024-04-08 15:16:50.079999,31.68952,-104.30642,1.65,1.6483136101592355
texnet2024gygf,2024-04-08 15:36:39.789999,31.68905,-104.30485,1.58,2.0384996650702414
texnet2024gypk,2024-04-08 20:15:19.695000,31.6532,-104.28959,2.16,1.7130247012317925
texnet2024gypr,2024-04-08 20:23:50.859000,31.65325,-104.29009,1.53,1.6453369658405907
texnet2024gyui,2024-04-08 22:44:45.173999,31.65299,-104.2883,1.86,1.624916623140431
texnet2024gyve,2024-04-08 23:10:01.407000,31.65302,-104.28757,1.65,1.7627845741622101
texnet2024harg,2024-04-09 23:28:11.372999,31.62159,-104.35473,1.65,1.6970847310875314
texnet2024hbio,2024-04-10 08:13:04.386000,31.62415,-104.23876,2.07,1.3476209523675857
texnet2024hcpc,2024-04-11 00:39:35.204999,31.66722,-104.19427,2.1,3.4324297076815604
texnet2024hemw,2024-04-12 01:48:14.230000,31.75449,-104.19623,1.76,1.8277947033097455
texnet2024hesd,2024-04-12 04:27:25.161000,31.73596,-104.24751,1.6,1.6497043334695924
texnet2024heyy,2024-04-12 07:54:24.777999,31.60427,-104.21004,1.79,1.4421931122191918
texnet2024hikl,2024-04-14 05:07:01.477000,31.64983,-104.26148,1.84,1.7011618163594135
texnet2024hjkz,2024-04-14 18:30:17.097999,31.67281,-104.25015,1.75,1.6759434685908985
texnet2024hjzo,2024-04-15 01:53:33.100999,31.63173,-104.30128,1.73,1.7522387815011253
texnet2024hkgk,2024-04-15 05:20:23.446000,31.67248,-104.25001,2.02,1.6437729556986105
texnet2024hlck,2024-04-15 16:27:36.929000,31.60703,-104.26618,1.45,1.7357390458018631
texnet2024hnhn,2024-04-16 21:19:00.232000,31.62158,-104.1882,1.79,1.5673471390452762
texnet2024hnht,2024-04-16 21:26:39.311999,31.65138,-104.18077,2.66,1.7917744129676336
texnet2024hqqz,2024-04-18 17:29:38.454000,31.606,-104.26475,2.15,1.691824733834083
texnet2024hrbs,2024-04-18 22:53:58.469999,31.65681,-104.32383,1.78,1.9451723944504202
texnet2024hrgy,2024-04-19 01:33:51.494999,31.60352,-104.20726,1.81,1.620174233566089
texnet2024hrlf,2024-04-19 03:42:59.957999,31.71881,-104.2861,2.55,1.7441636389019013
texnet2024hstr,2024-04-19 21:08:30.527999,31.66824,-104.19625,2.09,1.9014900297243902
texnet2024htdn,2024-04-20 02:06:39.402000,31.66769,-104.19611,1.62,1.555019248596489
texnet2024htra,2024-04-20 08:56:01.262000,31.66394,-104.24376,1.62,1.9652435763711538
texnet2024htyf,2024-04-20 12:32:57.289000,31.64118,-104.2923,2.41,1.944675398457204
texnet2024hutw,2024-04-20 23:29:28.984000,31.609,-104.33117,1.72,1.6698481289972118
texnet2024hyci,2024-04-22 19:11:29.977000,31.71781,-104.29079,1.8,1.563166621550598
texnet2024hyeu,2024-04-22 20:25:45.728000,31.68299,-104.28729,1.84,1.6365918857035164
texnet2024hzfo,2024-04-23 09:56:58.670999,31.63472,-104.1845,2.47,1.6191290470476583
texnet2024hznk,2024-04-23 13:55:50.979999,31.66993,-104.19294,1.67,1.7393949710270722
texnet2024iamf,2024-04-24 02:27:07.544999,31.68269,-104.28914,1.93,1.621719035332008
texnet2024ianc,2024-04-24 02:54:41.173999,31.684,-104.29097,1.87,1.7456893667072608
texnet2024ianl,2024-04-24 03:04:34.805999,31.68365,-104.29077,2.22,1.588462622817381
texnet2024iayy,2024-04-24 08:53:00.460000,31.70655,-104.17787,1.66,1.628388724843018
texnet2024ibgp,2024-04-24 12:44:54.465000,31.68272,-104.29056,1.81,1.580311078954165
texnet2024ibnd,2024-04-24 16:04:04.320000,31.62315,-104.2854,2.42,1.9172141432979284
